Vmag,Plx,e_Plx,B-V,Amag,Temperature,Amag^2,log_Vmag,Vmag-Amag
9.88,6.67,1.38,0.523,19.00063,6286.382449166465,361.02394039690006,2.2905125117597764,-9.12063
7.62,1.29,0.68,-0.147,13.172949,12428.979733367922,173.52658535660098,2.030776369698555,-5.552948999999999
5.69,1.07,0.74,1.332,10.836919,4065.0435225094448,117.438813412561,1.7387102481382397,-5.146919
7.74,14.53,0.91,0.817,18.551329,5229.944697155372,344.151807666241,2.046401687601636,-10.811328999999999
9.48,-2.74,1.37,0.01,16.668753,10002.18852270849,277.84732657500894,2.2491843162669305,-7.188752999999998
6.97,5.47,0.58,0.934,15.659937,4907.0014099217815,245.23362684396898,1.9416152247724325,-8.689937
8.7,14.86,1.17,0.586,19.560093,6022.906354554397,382.5972381686489,2.163323025660538,-10.860092999999999
7.4,2.81,0.6,1.26,14.643532,4194.273288699762,214.43302943502403,2.0014800002101243,-7.243532
8.02,11.54,0.83,0.465,18.33103,6552.008109552954,336.02666086089994,2.081938421878423,-10.311029999999999
8.74,2.68,1.12,1.118,15.880674,4476.184906565804,252.19580669427603,2.167910189667444,-7.140674000000001
7.2,2.51,0.95,0.008,14.198368,10026.531159359969,201.593653863424,1.9740810260220096,-6.998368
7.63,4.0,0.98,-0.001,15.640301,10137.728070417896,244.61901537060098,2.0320878452963655,-8.010300999999998
8.78,0.29,1.26,1.16,11.0919895,4388.740774370938,123.03223106811026,2.172476407647025,-2.311989500000001
7.61,16.06,1.72,0.62,18.63873,5890.322012321262,347.40225601289995,2.0294631718735947,-11.02873
8.58,1.98,1.13,1.706,15.063326,3507.851447204259,226.903790182276,2.149433913499871,-6.483326
6.74,1.34,0.71,0.55,12.375524,6170.479670332324,153.15359427457602,1.9080599249242156,-5.635524
6.63,2.65,0.74,-0.058,13.746229,10911.596590887695,188.958811720441,1.891604804197771,-7.116229
7.53,5.03,0.68,0.233,16.03784,7916.09955615732,257.2123118656,2.018895041811802,-8.507839999999998
7.5,36.11,0.59,0.705,20.288137,5584.658100627946,411.60850293076896,2.0149030205422647,-12.788136999999999
5.73,62.92,0.62,0.749,19.723944,5439.345532700263,389.033966915136,1.7457155307266483,-13.993943999999999
8.85,3.41,0.86,0.304,16.513773,7436.5368972520355,272.70469869552903,2.180417459019838,-7.663773000000001
9.07,1.97,1.5,0.484,15.542331,6462.35579104865,241.56405291356103,2.2049722641270453,-6.4723310000000005
5.41,5.84,0.45,-0.11,14.242064,11743.77313439976,202.83638698009597,1.6882490928583902,-8.832063999999999
7.51,4.72,0.97,0.95,15.87971,4866.084384156673,252.16518968409997,2.0162354657760435,-8.36971
7.73,-0.22,0.91,1.564,9.442114,3699.715308427648,89.153516788996,2.0451088625993306,-1.7121139999999997
5.7,11.23,0.76,0.964,15.951899,4830.868968840553,254.46308170620097,1.7404661748405046,-10.251898999999998
8.04,9.88,0.96,0.352,18.013784,7146.614357201202,324.49641399865607,2.0844290831908747,-9.973784000000002
8.64,5.52,1.31,1.271,17.349697,4173.97632338522,301.01198599180896,2.1564025828159643,-8.709696999999998
7.93,1.96,0.81,0.95,14.391281,4866.084384156673,207.10896882096097,2.0706530356467567,-6.461281
8.92,1.38,0.96,1.147,14.619396,4415.421246537349,213.72673940481602,2.188295946591918,-5.699396
8.9,2.29,0.78,1.234,15.699177,4243.079226783708,246.46415847732902,2.186051276738094,-6.799177
8.2,1.94,1.09,1.668,14.6390085,3557.1475620112524,214.30056986307224,2.1041341542702074,-6.4390085
7.45,9.59,0.83,0.307,17.359093,7417.664660543828,301.33810978264904,2.0082140323914683,-9.909093000000002
8.11,8.64,0.99,0.569,17.792568,6091.636612636215,316.575476034624,2.0930978681273213,-9.682568
5.86,8.35,0.74,0.98,15.468431,4791.27622506509,239.27235760176103,1.7681496035889213,-9.608431
8.93,1.91,1.9,0.02,15.335167,9882.4225367889,235.167346917889,2.189416394888408,-6.4051670000000005
8.56,4.08,1.17,1.068,16.6133,4585.187259968924,276.00173688999996,2.1471001901536506,-8.053299999999998
8.9,0.57,1.25,1.426,12.679374,3908.315975594078,160.76652503187597,2.186051276738094,-3.779373999999999
9.1,4.73,1.33,0.266,17.474306,7685.020117582023,305.35137018163596,2.2082744135228043,-8.374305999999999
8.4,-0.83,1.57,1.3,12.99539,4121.437437632341,168.8801612521,2.128231705849268,-4.59539
9.52,9.84,1.63,0.567,19.484976,6099.833677253124,379.664289720576,2.253394848803274,-9.964976
6.74,29.22,0.96,0.545,19.068401,6191.594696560383,363.60391669680104,1.9080599249242156,-12.328401000000001
8.36,0.29,1.23,0.4,10.671989,6880.2418186516725,113.891349216121,2.1234584270966104,-2.3119890000000005
7.63,8.73,0.55,0.513,17.335072,6330.511244265693,300.504721245184,2.0320878452963655,-9.705072000000001
9.34,10.33,1.32,0.651,19.410501,5774.772144722433,376.767549071001,2.234306252240751,-10.070501
9.42,1.77,1.44,1.4,15.659866,3950.392766032684,245.23140313795597,2.2428350885882717,-6.239865999999999
8.76,4.55,1.3,1.044,17.050056,4639.519506270948,290.70440960313607,2.1701959049483,-8.290056000000002
9.02,11.1,0.75,0.585,19.246614,6026.903140414548,370.432150464996,2.199444334074532,-10.226614000000001
9.5,35.95,1.22,1.157,22.278494,4394.867731372135,496.33129490803594,2.2512917986064953,-12.778493999999998
7.72,7.77,0.55,0.351,17.172106,7152.403288207273,294.88122447523597,2.0438143640366846,-9.452106
8.19,16.62,1.26,0.617,19.293156,5901.768262850707,372.225868440336,2.102913897864978,-11.103156
8.93,2.17,1.29,1.479,15.612299,3825.368707914726,243.74388006540102,2.189416394888408,-6.682299
8.58,10.78,1.17,0.322,18.743093,7324.8507858355315,351.3035352066489,2.149433913499871,-10.163092999999998
8.72,6.79,1.12,0.339,17.879349,7222.676560363517,319.67112066380105,2.1656192379208883,-9.159349
8.56,2.87,1.72,1.126,15.84941,4459.247687994496,251.2037973481,2.1471001901536506,-7.28941
7.64,1.86,1.8,-0.06,13.987564,10941.168527683778,195.651946654096,2.033397603178429,-6.347564000000001
6.01,7.81,0.74,-0.027,15.473255,10475.020398275003,239.421620295025,1.7934247485471162,-9.463255
4.97,55.22,0.73,0.714,18.680481,5554.2639690201895,348.96037039136104,1.6034198401085373,-13.710481000000001
8.67,0.29,1.09,1.497,10.98199,3798.0244170317396,120.6041043601,2.1598687907924505,-2.3119899999999998
8.63,15.18,0.94,0.558,19.536358,6137.0162433237265,381.669283904164,2.155244505095337,-10.906357999999999
8.17,10.44,1.07,0.518,18.263504,6308.3635852182715,333.555578358016,2.1004689088719113,-10.093504000000001
7.93,4.72,1.03,0.195,16.29971,8201.905393075882,265.68054608410006,2.0706530356467567,-8.369710000000001
8.83,1.74,0.84,0.932,15.032745,4912.167284243307,225.98342223502502,2.178155014615869,-6.202745
6.9,6.08,0.88,0.026,15.819517,9812.081842374097,250.25711811328898,1.9315214116032138,-8.919516999999999
8.54,10.78,1.17,0.516,18.703094,6317.202555142311,349.805725172836,2.1447610078004784,-10.163094000000001
6.85,9.56,0.85,0.16,16.752289,8486.084510400658,280.63918673952105,1.9242486522741338,-9.902289000000001
6.78,5.96,0.92,1.348,15.656231,4037.4462617790086,245.117569125361,1.9139771019523042,-8.876231
7.3,3.88,0.79,1.45,15.24416,3870.2956395244883,232.38441410560003,1.9878743481543455,-7.944160000000001
10.01,-0.75,2.08,0.07,14.385306,9328.33423057308,206.937028713636,2.303584593327129,-4.375306
5.22,7.65,0.52,0.954,14.638308,4855.967573618857,214.280061102864,1.6524974018945473,-9.418308
6.79,9.69,1.05,1.296,16.721619,4128.601866497357,279.61254198116103,1.9154509415706047,-9.931619000000001
8.87,4.68,0.86,0.367,17.22123,7060.988804048929,296.5707627128999,2.182674796321488,-8.35123
8.04,6.21,0.62,1.108,17.005459,4497.547550773449,289.1856358006809,2.0844290831908747,-8.965459
7.83,1.9,0.79,-0.099,14.223768,11556.028141673281,202.31557611782398,2.057962510002712,-6.393768
8.68,9.84,1.93,0.583,18.644976,6034.913844498554,347.635130040576,2.1610215286722587,-9.964976
8.53,2.01,0.73,1.659,15.04598,3569.0338867993823,226.3815141604,2.1435893615035875,-6.515980000000001
9.04,11.41,1.07,0.627,19.326427,5863.798415522793,373.51078058632896,2.201659174404085,-10.286427
7.32,0.7,0.78,1.406,11.54549,3940.5991560274306,133.29833934009997,1.9906103279732201,-4.225489999999999
5.49,12.29,0.89,1.021,15.937759,4692.877012131002,254.01216194208098,1.7029282555214393,-10.447759
8.31,0.34,1.52,1.16,10.967395,4388.740774370938,120.283753086025,2.1174596088673567,-2.6573949999999993
9.06,-0.8,1.41,1.293,13.575451,4133.992294963597,184.292869853401,2.203869120054888,-4.515450999999999
8.77,2.98,0.93,1.125,16.141083,4461.357473060969,260.53456041288894,2.1713368063840917,-7.371082999999999
8.93,4.14,1.24,0.353,17.015003,7140.835626793466,289.510327090009,2.189416394888408,-8.085003
6.27,7.07,0.54,1.315,15.517097,4094.8006135221667,240.780299307409,1.8357763546448294,-9.247097
9.36,3.99,1.36,0.226,17.364864,7967.094933834219,301.53850173849605,2.2364452904895007,-8.004864000000001
8.62,1.36,1.08,0.084,14.287695,9185.287575794282,204.138228413025,2.1540850846756014,-5.667695
8.76,-0.34,2.03,0.315,11.417395,7367.846405765911,130.356908586025,2.1701959049483,-2.657395000000001
8.76,4.41,1.14,0.492,16.982193,6425.395442723069,288.39487908924895,2.1701959049483,-8.222192999999999
7.35,2.27,0.83,1.3,14.130129,4121.437437632341,199.660545556641,1.9947003132247452,-6.7801290000000005
8.41,-0.45,1.06,0.399,11.676063,6885.571291400902,136.33044717996898,2.1294214739848565,-3.266062999999999
8.71,1.3,1.25,0.977,14.2797165,4798.64758083455,203.91030332037224,2.1644717908644115,-5.569716499999998
7.55,0.16,0.6,-0.048,8.5706005,10766.376279729628,73.45519293060023,2.0215475632609334,-1.0206004999999996
7.78,15.26,1.03,0.563,18.697773,6116.299236564012,349.6067151595291,2.0515563381903004,-10.917773
8.18,1.02,1.2,1.687,13.2230015,3532.3214644343193,174.84776866900228,2.1016921506146558,-5.043001500000001
8.97,3.96,1.45,1.6,16.958477,3649.041927573727,287.58994215952896,2.1938856760707046,-7.988476999999998
5.84,9.91,0.79,0.233,15.820369,7916.09955615732,250.28407529616098,1.7647307968401356,-9.980369
7.64,1.46,0.97,1.533,13.461764,3744.5365536675204,181.21908999169602,2.033397603178429,-5.821764000000001
8.42,12.15,1.16,0.529,18.84288,6260.222136267419,355.05412669440005,2.130609828254235,-10.422880000000001
8.48,2.01,1.05,1.761,14.995979,3438.9535123568776,224.87938616844102,2.1377104498038118,-6.515979
8.29,7.33,0.65,0.267,17.61552,7678.247942042394,310.3065448704,2.1150499691472033,-9.325520000000001
8.17,5.88,1.02,0.348,17.016888,7169.831569528642,289.57447720454405,2.1004689088719113,-8.846888000000002
8.35,14.49,2.41,0.632,19.155342,5845.009272413325,366.92712713696403,2.122261538862764,-10.805342000000001
7.93,9.31,1.09,0.331,17.774748,7270.368603524201,315.94166646350396,2.0706530356467567,-9.844748
6.79,3.12,0.52,-0.048,14.260773,10766.376279729628,203.36964655752902,1.9154509415706047,-7.470773
7.71,2.84,1.47,0.037,14.976592,9685.973620151606,224.298307934464,2.0425181875752383,-7.266592
9.69,0.36,1.59,0.393,12.471512,6917.7375107109165,155.53861156614403,2.2710944259026746,-2.781512000000001
7.43,0.49,0.81,-0.047,10.8809805,10752.091303165967,118.39573664138024,2.005525858729668,-3.4509805
9.1,3.43,1.28,0.34,16.77647,7216.76297425465,281.44994566089997,2.2082744135228043,-7.67647
6.56,2.51,0.71,-0.077,13.558369,11199.970421792816,183.82936994016103,1.8809906029559975,-6.998369000000001
10.48,19.35,2.01,1.155,21.913404,4398.9623536929475,480.197274867216,2.349468678892896,-11.433404
5.99,9.79,0.92,1.034,15.943913,4662.560527320384,254.20836175156902,1.7900914121273581,-9.953913
9.33,9.52,1.79,0.573,19.223185,6075.313373792224,369.53084154422504,2.2332350148592526,-9.893185
3.25,32.17,0.77,1.091,15.787255,4534.3603719219245,249.237420435025,1.1786549963416462,-12.537255
8.79,3.77,1.17,0.904,16.671707,4985.717711708535,277.945814293849,2.1736147116970854,-7.881707000000002
9.04,1.94,0.78,1.48,15.479009,3823.8388417760084,239.59971962208098,2.201659174404085,-6.439009
5.11,1.09,0.57,1.108,10.2971325,4497.547550773449,106.03093772255625,1.631199404215613,-5.1871325
9.43,2.82,1.29,0.388,16.681246,6944.7933531057115,278.26396811251607,2.2438960966453663,-7.251246000000002
5.91,4.54,0.61,-0.17,14.195279,12902.393494941736,201.505945887841,1.776645831418007,-8.285279
7.49,2.89,1.07,-0.062,14.794489,10970.920343972522,218.87690477112102,2.0135687975291283,-7.304489
7.73,1.63,1.06,1.861,13.790938,3320.5897176677054,190.18997091984403,2.0451088625993306,-6.060938
9.66,6.23,1.59,0.583,18.63244,6034.913844498554,347.16782035359995,2.2679936482244267,-8.972439999999999
6.58,3.52,0.57,1.226,14.312714,4258.336637026015,204.85378204579598,1.884034745337226,-7.732714
8.84,7.97,0.94,0.913,18.347292,4961.823396560386,336.623123733264,2.179286876649552,-9.507292
8.76,2.65,0.98,0.903,15.87623,4988.387690778303,252.05467901289998,2.1701959049483,-7.11623
6.99,4.75,1.21,1.008,15.373468,4723.612187790311,236.34351834702403,1.944480556245719,-8.383468
7.74,8.99,1.23,1.216,17.508799,4277.570782744916,306.558042422401,2.046401687601636,-9.768799
6.68,3.49,0.78,1.333,14.394127,4063.307159252972,207.190892092129,1.8991179875485542,-7.7141269999999995
5.78,9.0,0.82,-0.076,15.551212,11184.367400719868,241.84019466894398,1.7544036826842861,-9.771211999999998
8.89,3.29,0.73,0.973,16.475979,4808.5134012449425,271.45788400844094,2.1849270495258133,-7.585978999999998
8.67,7.41,1.13,0.301,18.01909,7455.514404591832,324.6876044281,2.1598687907924505,-9.349089999999999
9.01,1.65,1.27,1.5,15.09742,3793.5064935064934,227.9320906564,2.1983350716202463,-6.08742
6.92,6.46,0.83,-0.067,15.971163,11046.098228246647,255.07804757256903,1.9344157696295783,-9.051163
8.38,9.35,1.06,0.95,18.234058,4866.084384156673,332.48087114736404,2.125847914493992,-9.854058
7.45,8.43,0.96,1.079,17.079136,4560.729961655777,291.69688650649596,2.0082140323914683,-9.629135999999999
7.53,1.34,0.65,1.635,13.165524,3601.136891691814,173.33102219457598,2.018895041811802,-5.635523999999999
10.23,-2.37,1.69,0.833,17.10374,5183.138231701975,292.53792198759993,2.325324579963535,-6.873739999999998
8.51,2.89,1.17,1.341,15.814489,4049.471796714147,250.098062331121,2.1412419425852827,-7.304489
6.04,3.62,0.54,-0.071,13.833543,11107.076289168624,191.366911932849,1.7984040119467235,-7.7935430000000006
9.15,2.67,1.26,0.29,16.282557,7526.014382731695,265.12166245824903,2.21375387928743,-7.132557
8.15,4.34,1.12,1.14,16.337448,4429.9292249343425,266.91220715270396,2.0980179272527715,-8.187447999999998
6.18,9.75,0.84,1.17,16.125023,4368.44640044032,260.01636675052896,1.8213182714695995,-9.945022999999999
9.36,9.48,1.36,0.541,19.244041,6208.5991629227965,370.33311400968097,2.2364452904895007,-9.884041
7.93,3.85,0.95,1.332,15.857304,4065.0435225094448,251.454090148416,2.0706530356467567,-7.9273039999999995
7.3,13.63,1.04,0.677,17.972479,5681.534894540597,323.010001405441,1.9878743481543455,-10.672479
6.44,2.59,0.77,1.683,13.506498,3537.5181533999453,182.42548822400403,1.8625285401162623,-7.066498
7.99,3.93,1.01,-0.075,15.961963,11168.812960327412,254.78426281336903,2.0781907597781832,-7.971963000000001
8.78,11.47,0.94,0.613,19.077816,5917.104412474484,363.96306332985597,2.172476407647025,-10.297816
6.39,12.41,0.93,0.991,16.85886,4764.451255939726,284.2211604996,1.8547342683894434,-10.46886
8.52,0.57,1.39,1.471,12.299375,3837.6536289266037,151.27462539062498,2.1424163408412245,-3.779375
8.96,2.68,0.93,1.424,16.100674,3911.5194846996924,259.23170325427606,2.192770226986839,-7.140674000000001
8.69,10.01,0.71,0.539,18.69217,6217.139198296417,349.39721930890005,2.162172939277301,-10.002170000000001
7.94,4.89,1.03,1.142,16.386545,4425.7738830794915,268.51885703702504,2.0719132752590443,-8.446545
6.55,3.78,0.78,0.887,14.437459,5031.523212099994,208.44022237668102,1.8794650496471605,-7.887459000000001
8.86,1.98,0.95,0.168,15.343326,8419.228311304576,235.41765274227598,2.1815467646169897,-6.483326
8.57,12.92,1.23,0.589,19.126312,6010.950108453165,365.81581072134395,2.1482677326096886,-10.556311999999998
9.02,1.65,1.39,0.018,15.10742,9906.119746997992,228.23413905639998,2.199444334074532,-6.08742
7.58,2.49,0.88,0.129,14.560997,8756.631386417026,212.02263363400903,2.0255131996542803,-6.980997
6.85,8.72,0.83,1.082,16.552582,4554.10735604515,273.987970866724,1.9242486522741338,-9.702582000000001
8.0,1.57,0.96,-0.061,13.979499,10956.021843649138,195.426392291001,2.0794415416798357,-5.979499000000001
3.7,24.12,0.52,0.935,15.611887,4904.422780356989,243.73101570076898,1.308332819650179,-11.911887
6.8,8.94,0.78,1.097,16.556688,4521.295458637746,274.12391752934406,1.916922612182061,-9.756688
7.82,8.1,0.73,0.502,17.362425,6379.832130149707,301.45380188062506,2.05668455455722,-9.542425000000001
8.8,4.27,0.87,0.893,16.95214,5015.2550582086915,287.3750505796,2.174751721484161,-8.15214
8.32,1.67,0.72,0.034,14.433582,9720.008041122586,208.328289350724,2.1186622548331173,-6.113581999999999
8.47,11.01,0.94,0.549,18.678936,6174.690258703779,348.902650092096,2.136530508663963,-10.208936
7.15,4.54,0.82,1.388,15.43528,3970.132996582444,238.2478686784,1.9671123567059163,-8.28528
8.59,2.22,0.73,1.134,15.321766,4442.444562150091,234.756513358756,2.150598735996164,-6.731766
8.3,5.04,1.18,0.727,16.812153,5510.979622382693,282.64848849540897,2.1162555148025524,-8.512152999999998
4.86,1.76,0.85,1.412,11.087564,3930.8560063215564,122.934075454096,1.5810384379124025,-6.227564
8.84,1.76,1.26,1.003,15.067564,4735.546810804916,227.03148489409602,2.179286876649552,-6.227564000000001
7.18,0.91,0.96,1.53,11.975206,3748.9340370997115,143.405558742436,1.9712993830601329,-4.795206
9.12,3.16,3.25,0.057,16.618435,9465.670578721032,276.1723818492251,2.21046980408624,-7.498435000000002
5.69,-0.07,0.85,0.584,4.91549,6030.905632789332,24.1620419401,1.7387102481382397,0.7745100000000003
7.93,4.72,0.88,1.25,16.29971,4212.905144216474,265.68054608410006,2.0706530356467567,-8.369710000000001
3.22,6.39,0.86,-0.227,12.247504,14272.705437654238,150.00135423001598,1.169381359556317,-9.027503999999999
6.58,3.43,0.76,0.085,14.25647,9175.255709195304,203.2469368609,1.884034745337226,-7.67647
8.68,1.77,0.88,0.969,14.919867,4818.422168812224,222.602431297689,2.1610215286722587,-6.239867
6.96,4.09,0.68,1.33,15.018617,4068.520901170092,225.558856592689,1.9401794743463283,-8.058617000000002
5.58,2.27,0.59,-0.176,12.360128,13032.655780086483,152.772764176384,1.7191887763932197,-6.7801279999999995
5.17,6.8,0.76,-0.066,14.332544,11030.970534485517,205.421817511936,1.6428726885203377,-9.162544
9.68,10.53,2.47,0.102,19.792143,9008.35233614978,391.72892453244896,2.2700619012884857,-10.112143
7.83,9.99,0.76,0.4,17.827827,6880.2418186516725,317.83141554192895,2.057962510002712,-9.997827
9.34,12.14,1.45,0.519,19.761093,6303.954099405309,390.50079655464896,2.234306252240751,-10.421092999999999
7.57,1.22,0.9,0.015,13.0018,9941.903861295465,169.04680323999997,2.0241930674493576,-5.431799999999999
8.42,7.01,1.24,0.396,17.64859,6901.613675080667,311.47272898809996,2.130609828254235,-9.228589999999999
8.5,1.21,2.05,0.915,13.913927,4956.546436857988,193.597364561329,2.1400661634962708,-5.413926999999999
8.91,-0.6,2.32,0.069,12.800756,9338.741462731488,163.85935417153598,2.187174241482718,-3.8907559999999997
7.56,4.93,0.66,1.031,16.024235,4669.519943671124,256.77610733522505,2.0228711901914416,-8.464235000000002
9.31,11.63,1.88,0.6,19.637897,5967.543450190654,385.64699858260894,2.231089091288976,-10.327896999999998
6.62,3.91,0.86,1.339,14.580884,4052.921409906206,212.60217822145597,1.890095369948917,-7.960883999999999
7.85,4.78,0.9,0.934,16.247139,4907.0014099217815,263.969525685321,2.060513531794317,-8.397139000000001
5.45,25.94,0.75,0.39,17.51985,6933.9434519686,306.9451440225001,1.6956156086751528,-12.069850000000002
